sku,retail_price,item_title,inserted_at,store_code,availability
70780,3.99,"Love, Olivia Peach Wine",2024-02-26 14:01:01,31,1.0
75423,3.49,Organic Plain Cream Cheese Spread,2024-07-11 06:21:44,546,1.0
27677,2.79,Aioli Garlic Mustard Sauce,2024-09-07 15:44:53,452,1.0
68138,3.99,Chile Spiced Pineapple,2024-05-13 03:02:32,452,1.0
72676,3.49,Organic Naan Crackers,2024-04-04 14:57:03,452,1.0
63201,2.99,Mini Peppermint Meringues,2024-10-21 00:41:28,546,0.0
77656,1.99,Strawberry Overnight Oats,2024-06-30 18:37:39,31,1.0
50237,1.79,Organic Yellow Mustard,2024-02-27 14:01:34,546,1.0
73649,3.99,Chimichurri Sauce,2024-04-18 16:40:04,701,1.0
50920,3.99,Traditional Whole Milk Ricotta Cheese,2024-04-13 06:58:35,546,1.0
75552,9.99,Reusable Silicone Food Storage Bags,2024-02-18 14:00:25,701,0.0
67592,4.99,"Spiral Sliced Uncured Ham, Half",2024-05-28 00:01:34,546,0.0
1465,11.99,"Extra Virgin Olive Oil, Liter",2024-02-26 14:00:56,31,1.0
66253,3.69,Herbed Tahini Sauce,2024-07-04 19:04:16,546,0.0
73111,2.29,Baby Corn,2024-03-02 14:01:34,546,1.0
16126,2.99,Old Fashioned Blister Peanuts,2024-02-06 20:35:57,701,
62048,3.49,Pepita Salsa,2024-10-12 19:17:39,701,0.0
90397,7.49,Extra Lean Ground Beef 96% Lean / 4% Fat,2024-04-06 14:46:19,452,0.0
73996,4.99,Perfectly Pickled Pups,2024-04-18 16:41:13,452,1.0
95409,7.99,Pumpkin Cheesecake,2024-02-28 14:01:34,546,0.0
74903,3.99,Sweet Cannoli Dip,2024-03-21 13:11:13,546,0.0
74643,0.99,Honey Crisp Apple Cinnamon Greek Yogurt,2024-03-12 13:00:56,31,0.0
53273,3.99,Fig & Olive Crisps,2024-11-02 19:38:49,31,1.0
72598,9.99,Reserve Chardonnay Sonoma Valley 2020,2024-06-29 04:00:41,452,0.0
77563,7.99,Organic Free Range Boneless Skinless Thin Sliced Chicken Breast Fillets,2024-05-04 04:22:36,452,1.0
28950,3.49,Shiitake Mushrooms,2024-03-22 17:15:45,701,0.0
82338,3.69,Finely Shredded Mexican Style Cheese Blend,2024-02-06 13:00:29,701,
61072,1.99,Spicy Cheese Crunchies,2024-02-28 14:00:32,701,0.0
61550,14.99,Platinum Reserve Brut Sparkling Wine Sonoma County,2024-04-04 14:55:47,701,1.0
66430,7.99,Cocoa Cream Liqueur,2024-04-21 07:04:02,31,0.0
63488,1.49,Organic Sparkling Green Tea Beverage,2024-03-21 13:11:15,546,0.0
63768,4.99,Organic Whole Milk from Grass Fed Cows  2 of 8 assets,2024-03-01 14:01:28,546,1.0
66563,4.99,Mandarin Orange Chicken,2024-06-07 15:09:05,701,1.0
73119,2.99,Guajillo Salsa,2024-02-13 13:00:29,701,
92463,2.99,Soy Chorizo,2024-06-29 03:59:03,546,1.0
78709,4.49,Burrata Filling,2024-11-02 19:37:39,31,0.0
75817,4.99,Cheddar Jalapeño Pull Apart Bread,2024-04-04 14:56:10,31,1.0
73111,2.29,Baby Corn,2024-05-07 00:00:55,31,1.0
53516,4.49,Gluten Free Candy Cane Joe-Joe's,2024-10-03 06:17:57,31,0.0
57622,6.49,Nantucket Style Cranberry Pie,2024-07-11 06:20:36,31,0.0
73297,6.99,Impossible™ Chicken Nuggets,2024-02-18 14:02:04,452,1.0
90874,2.49,Apple Blossoms,2024-03-28 15:20:23,452,1.0
77726,3.99,All Natural Fresh Mozzarella Cheese,2024-02-16 18:42:16,31,1.0
63610,19.99,Espada Pequeña Mezcal,2024-04-29 13:51:55,546,0.0
69916,3.49,Magnifisauce!,2024-06-27 03:45:05,31,0.0
74648,3.49,Pumpkin Chipotle Roasting Sauce,2024-04-16 15:08:57,452,0.0
59139,3.99,Cauliflower Pizza Crusts,2024-03-02 14:00:33,701,0.0
74651,4.49,Ratatouille Bites,2024-02-26 14:00:57,31,0.0
60956,4.49,Pumpkin Butternut Squash Bisque,2024-03-12 13:00:31,701,0.0
71769,7.99,Lovely You Cabernet Sauvignon,2024-04-01 15:33:39,546,0.0
77326,2.99,Cut Napa Cabbage,2024-08-15 04:57:57,452,0.0
63483,5.49,Vegan Banana Bread with Walnuts,2024-05-06 00:01:54,452,1.0
98906,7.99,Dark Chocolate Collection,2024-07-21 18:04:21,701,0.0
94804,1.99,Condensed Cream of Portabella Mushroom Soup,2024-03-02 14:01:34,546,0.0
75007,4.49,Glazed Maple Donuts,2024-03-25 16:02:30,452,0.0
76117,5.99,Peppermint Multi-Purpose Castile Soap,2024-10-21 00:38:26,31,1.0
73946,3.99,"Dark Chocolate Bark with Almond, Pretzel & Sea Salt",2024-03-18 13:02:05,452,1.0
96766,7.49,Premium Salmon Burgers,2024-03-30 15:20:49,31,1.0
75983,3.29,Strawberry Lemonade Ice Bars,2024-08-19 03:50:34,701,1.0
90741,3.49,Mirepoix,2024-04-08 13:31:48,31,1.0
56332,4.99,Joe Medium Roast Ground Coffee,2024-03-05 14:02:06,452,1.0
76606,7.99,Astouding Multi-flavor Mini Pretzels,2024-03-27 13:56:27,31,0.0
76951,4.49,Gluten Free Pumpkin Ravioli,2024-02-20 14:00:26,701,0.0
78296,9.99,Sicilian Selezione Extra Virgin Olive Oil,2024-03-08 14:00:33,701,1.0
50209,5.49,Breaded Mozzarella Cheese Sticks,2024-06-12 14:56:10,546,1.0
77036,0.01,Cinnamon Bun Inspired Truffles,2024-01-24 01:25:23,701,
22129,4.49,Milk Chocolate Peanut Butter Cups,2024-05-06 00:00:24,701,1.0
66040,0.01,"Felted Wool Garland, 9 ft",2024-05-20 00:01:02,31,0.0
51467,4.99,Pumpkin Body Butter,2024-02-27 14:01:28,546,0.0
32591,2.29,Organic Arugula,2024-05-21 00:03:14,452,1.0
61534,3.99,Mini Vegetable Samosas,2024-03-28 15:19:35,31,1.0
78555,3.99,Soyaki,2024-01-29 13:00:25,701,
98861,3.99,Sliced Prosciutto,2024-04-12 14:35:58,31,1.0
38985,3.49,Salted White Corn Tortilla Chips,2024-02-26 14:01:02,31,0.0
93940,5.99,"Spiral Sliced Uncured Ham, Quarter",2024-02-23 15:04:37,701,0.0
69823,2.99,Grated Parmesan Cheese,2024-05-25 00:00:30,701,1.0
73594,3.79,Seasoned Waffle Cut Fries,2024-03-12 13:02:04,452,1.0
73164,3.99,Madagascar Vanilla Bean Crème Fraîche,2024-03-22 17:16:34,546,0.0
74560,3.79,Banana Pudding Flavored Ice Cream,2024-04-25 04:36:15,546,1.0
51193,6.99,Taste Test of Caramels,2024-04-01 15:34:01,452,0.0
93184,1.99,The Dark Chocolate Lover's Chocolate Bar,2024-03-14 13:00:25,701,1.0
60389,7.99,Thai Lime & Chili Cashews,2024-04-27 03:36:48,31,1.0
21888,1.99,Dijon Mustard,2024-08-23 05:00:02,546,1.0
52484,3.49,Pumpkin Bread & Muffin Mix,2024-06-01 13:00:28,546,0.0
62234,2.49,Organic Raw Apple Cider Vinegar,2024-03-05 14:02:05,452,1.0
159714,4.99,Boatswain American I.P.A.,2024-04-01 15:34:04,452,0.0
56083,6.99,Big Churn Chardonnay California,2024-05-16 03:41:16,701,1.0
77630,5.99,Vegetable Tray,2024-03-17 13:01:31,546,0.0
74560,3.79,Banana Pudding Flavored Ice Cream,2024-02-15 14:31:23,701,0.0
76651,3.99,Chocolate Croissant Scented Candle,2024-01-23 15:12:00,701,
3663,3.99,Chicken Gyoza Potstickers,2024-01-27 13:00:23,701,
58940,5.99,Salame di Parma Mild Salami,2024-05-02 14:59:29,546,1.0
68174,3.99,Vegan Caesar Dressing,2024-11-23 21:31:51,31,1.0
76371,4.99,Lobster Bisque,2024-04-15 00:30:25,701,0.0
72313,4.79,Rawhide Free Peanut Butter Flavor Dog Treat,2024-06-30 18:42:37,452,1.0
77098,10.99,Figgy Cheddar,2024-03-26 17:06:08,31,0.0
6832,4.99,Caesar Salad with White Chicken Meat,2024-11-26 16:02:02,546,1.0
62044,2.99,Spiced Chai Black Tea Concentrate,2024-08-28 14:24:47,452,1.0
73798,1.99,Non-Dairy Oat Creamer Brown Sugar Flavor,2024-03-24 01:15:46,452,1.0
66410,4.49,Mini Cranberry Pistachio Biscotti,2024-06-24 14:15:18,31,0.0
16126,2.99,Old Fashioned Blister Peanuts,2024-04-18 16:41:13,452,1.0
66729,6.49,Hot Italian Sausage made with Pork,2024-05-20 00:02:10,452,1.0
72002,5.99,Ghost Vine Red Blend with Spices,2024-03-26 17:05:45,701,0.0
74741,3.49,Dutch Griddle Cakes,2024-11-28 15:42:08,31,1.0
61707,1.99,Organic No Joke Ginger Juice Shot,2024-04-29 13:50:54,701,1.0
99085,3.49,Chicken Cilantro Mini Wontons,2024-08-19 03:50:53,701,1.0
60349,14.99,Platinum Reserve Pinot Noir Carneros 2021,2024-02-15 14:31:26,701,0.0
75258,2.99,Tri-Colored Mini Gnocchi,2024-05-17 00:01:57,452,0.0
55005,2.99,Organic Apple Banana Fruit Sauce Crushers,2024-02-24 14:01:00,31,1.0
76090,4.99,Belgian Cookie Assortment,2024-06-30 18:39:41,546,1.0
77173,7.99,Handcrafted Felted Oval Wool Trivet For Fall,2024-04-27 03:36:44,31,0.0
53516,4.49,Gluten Free Candy Cane Joe-Joe's,2024-03-28 15:19:31,31,0.0
76648,3.99,Holiday Peanut Butter Flavored Deocrated Dog Treats,2024-08-19 03:50:22,701,0.0
55085,2.29,Sweet Plantain Chips,2024-04-05 16:28:58,31,1.0
63216,4.99,Autumnal Harvest Soup,2024-02-12 13:00:30,701,
87390,5.99,La Ferme Julien Rosé,2024-08-03 00:33:27,31,1.0
63082,7.99,Israeli Feta,2024-03-17 13:01:38,546,1.0
157035,3.99,Organic Young Turkey Free Range,2024-04-16 15:08:30,546,0.0
76428,3.99,French Heritage Saint Paulin Cheese,2024-06-24 14:20:20,452,0.0
70297,3.99,Coffee Bean Hold the Cone! Mini Ice Cream Cones,2024-05-12 00:01:20,546,1.0
50509,17.99,Sea Scallops,2024-03-12 13:00:23,701,1.0
20469,6.99,Pound Plus Milk Chocolate Bar with Almonds,2024-11-23 21:34:44,452,1.0
70642,3.49,Maple Poffertjes,2024-03-26 17:05:45,701,1.0
12595,2.99,Mango 100% Juice Smoothie,2024-07-04 18:59:36,701,1.0
56880,1.99,Meyer Lemons,2024-05-18 02:37:54,31,0.0
90538,5.49,Mushroom & Black Truffle Flatbread,2024-04-29 13:51:53,546,1.0
74086,3.29,Spicy Tempura Seaweed Snack,2024-05-02 14:59:26,546,1.0
65583,3.49,Organic Garlic Naan Crackers,2024-06-29 03:58:14,546,1.0
97234,8.99,Pumpkin Spice Coffee,2024-04-04 14:56:11,31,0.0
60667,6.99,Shawarma Chicken Thighs,2024-05-04 04:22:12,546,1.0
74463,4.99,Lemongrass Moisturizing Shampoo,2024-02-11 13:40:24,701,
70745,11.99,Canestrato Pepato,2024-02-29 14:01:03,31,0.0
61447,3.99,Shea Butter & Coconut Oil Hair Mask,2024-07-11 06:20:19,31,1.0
79497,3.99,Organic Strawberry Lemonade,2024-06-15 13:50:07,546,1.0
71839,2.99,Caramel Sea Salt Baking Chips,2024-03-14 13:01:36,546,0.0
73683,11.99,Triple Cream Brie Cheese with Green Peppercorns,2024-04-25 04:35:23,701,0.0
51467,4.99,Pumpkin Body Butter,2024-03-08 14:02:02,452,0.0
22129,4.99,Milk Chocolate Peanut Butter Cups,2024-11-16 19:54:40,452,1.0
95577,2.99,Organic Pomegranate,2024-03-14 13:01:30,546,0.0
71061,3.79,Wildberry Cheesecake Ice Cream,2024-09-18 05:05:53,546,0.0
95578,0.79,Fuyu Persimmons,2024-04-17 03:25:16,546,0.0
69094,2.99,Organic Spicy Honey Sauce,2024-10-21 00:43:37,452,0.0
48085,2.49,Madras Lentils,2024-09-21 20:19:14,31,1.0
30758,3.99,Organic Baked Tofu Teriyaki Flavor,2024-05-06 00:00:57,31,1.0
78963,1.99,Mangos,2024-04-02 14:57:53,452,1.0
63707,3.99,Sprouted Wheat Sourdough Bread,2024-03-04 14:02:10,452,0.0
55267,4.49,Gluten Free Pumpkin Bread & Muffin Baking Mix,2024-05-08 00:00:55,31,0.0
63977,7.99,Nuts About Rosemary Mix,2024-06-14 06:55:58,546,0.0
77043,5.99,Raspberry Croissant Carré,2024-03-25 16:01:29,31,1.0
75759,4.29,Spaghetti Carbonara,2024-06-28 03:34:34,701,1.0
58808,4.49,Tomato Feta Soup,2024-02-22 14:00:29,701,1.0
70695,8.99,Peruvian Bay Scallops,2024-02-06 13:00:31,701,
68423,3.99,Spicy Cashew Butter Dressing,2024-02-01 13:00:33,701,
50304,5.99,Spicy Thai Shrimp Fried Rice,2024-03-24 01:15:22,546,1.0
70695,8.99,Peruvian Bay Scallops,2024-06-07 15:09:07,546,0.0
48838,5.99,Villa Cerrina Montepulciano D'Abruzzo,2024-08-03 00:35:38,546,0.0
52078,12.99,TJ Grand Reserve Rutherford Cabernet Lot 30,2024-05-30 00:00:53,701,0.0
58635,2.99,Mini Asst Succulents in Terra Cotta,2024-03-03 14:02:04,452,1.0
68834,5.99,Roasted Garlic & Pesto Pizza with Deep Fried Crust,2024-08-23 04:55:48,701,1.0
175201,3.49,Cranberry Clementine Sparkling Water,2024-06-12 06:50:54,31,1.0
74619,5.99,Gluten Free Pumpkin Streusel Muffins,2024-06-29 03:56:25,31,0.0
76858,13.99,Gran Capitan Hard Cheese with Black Olive Paste,2024-04-27 03:37:42,452,0.0
74897,2.99,Cranberry Butter Cookies,2024-03-31 04:34:24,701,0.0
69330,4.49,Vegan Mint & Chip Bon Bons,2024-08-03 00:33:10,31,0.0
74251,2.99,Gluten Free Battered Plant-Based Fish Fillets,2024-05-29 00:01:35,546,1.0
51475,2.49,Organic Carrots of Many Colors,2024-04-06 14:46:20,452,1.0
56333,4.99,Joe's Dark Ground Coffee,2024-05-08 00:01:45,452,1.0
44168,0.99,Green Onions,2024-04-02 14:56:15,31,1.0
56225,13.99,Beef Rib Eye Steak,2024-07-27 16:39:36,31,1.0
71770,7.99,Lovely You Rosé,2024-01-31 17:27:39,701,
56908,6.99,Grilled Jerk Chicken Thigh Skewers,2024-02-09 13:00:32,701,
70642,3.49,Maple Poffertjes,2024-06-24 14:19:01,546,1.0
55248,4.49,Greek Spanakopita,2024-02-03 13:00:31,701,
73936,3.69,Spanish Style Rice,2024-09-18 05:05:44,546,1.0
65920,3.49,Beef Pho,2024-04-21 20:46:03,452,0.0
71813,5.99,"Pound Plus Milk Chocolate Bar with Caramel, Pretzel, Sea Salt ",2024-04-11 15:10:22,701,0.0
71833,4.49,Maple Walnut Biscotti,2024-06-09 23:30:57,31,0.0
71110,7.99,Strawberry Swirl Cheesecake,2024-02-21 14:00:58,31,0.0
67570,9.99,Reserve Columbia Valley Cabernet Sauvignon Lot 189,2024-04-14 00:01:53,452,0.0
77295,7.99,Lemon Ginger Cheesecake,2024-09-18 05:07:01,452,1.0
66054,4.29,Mini Cheesecake Cones,2024-03-29 14:15:32,546,0.0
98861,3.99,Sliced Prosciutto,2024-02-07 13:00:28,701,
75610,6.99,All Natural Pasture Raised Heirloom Chicken Thighs,2024-05-04 17:17:39,701,0.0
59415,1.99,3 Seed Beet Crackers,2024-07-27 16:42:53,546,0.0
58033,9.99,Seasonal Bouquet,2024-04-25 15:20:26,546,1.0
61808,2.99,Matcha Green Tea Ice Cream,2024-05-16 03:41:59,31,0.0
77247,2.29,Thai Peanut Satay Sauce,2024-03-03 14:01:55,452,0.0
58040,3.49,Yellow Peaches,2024-10-12 19:16:25,701,1.0
75258,2.99,Tri-Colored Mini Gnocchi,2024-02-18 14:00:58,31,1.0
75204,10.99,Nicaragua La Bastilla Estate Small Lot Coffee,2024-04-21 20:45:09,31,0.0
41911,1.79,Organic Firm Tofu,2024-02-19 14:01:57,452,1.0
65167,5.99,Supreme Hydrating Eye Cream,2024-03-16 13:00:28,701,1.0
98882,4.29,Smoked Andouille Chicken Sausage,2024-03-05 14:02:11,452,0.0
65062,3.99,Dairy-Free Cheddar Style Slices,2024-04-01 15:34:02,452,1.0
76627,4.29,Stollen Crisps,2024-10-03 06:18:00,31,0.0
71889,5.99,Cornbread Stuffing,2024-05-22 00:01:50,452,0.0
67207,3.99,Mediterranean Dorade,2024-05-21 00:00:39,701,0.0
88861,5.99,Sipping Chocolate,2024-03-05 14:00:58,31,1.0
77032,12.99,Grand Reserve Pinot Noir Santa Lucia Highlands 2021 Lot #118,2024-02-29 14:00:56,31,1.0
68640,4.99,Felted Wool Trivet,2024-02-23 15:05:34,546,0.0
58092,5.99,Veggie Kabobs,2024-05-04 17:19:29,546,0.0
66436,4.99,All Butter Puff Pastry Sheets,2024-08-28 14:20:44,31,0.0
174009,3.99,Sparkling Pineapple Juice,2024-01-31 17:27:36,701,
91708,3.99,Uncured Turkey Bacon,2024-07-21 18:07:42,546,1.0
66115,8.99,Peony Tulips Bunch,2024-08-23 04:56:07,701,0.0
57367,3.99,Petite Pumpkin Spice Cookies,2024-11-02 19:41:17,546,1.0
51246,3.99,Pumpkin Cranberry Crisps,2024-04-30 15:31:45,452,0.0
79948,9.99,Uncured Bacon Wrapped Scallops,2024-11-23 21:32:20,546,1.0
51259,3.99,Dark Chocolate Covered Peppermint Cremes,2024-03-12 13:01:27,546,0.0
92752,2.99,Crunchy Curls,2024-04-11 15:11:38,452,1.0
62648,2.29,Perfect Bar ® Peanut Butter Proten Bar,2024-06-29 03:55:42,31,1.0
71110,7.99,Strawberry Swirl Cheesecake,2024-01-24 01:25:26,701,
70105,9.99,Kintamani Small Lot Coffee,2024-06-14 09:02:59,31,0.0
66248,2.69,Baby Cauliflower,2024-04-12 14:36:42,546,1.0
74955,2.99,Peach Mango Scented Foaming Hand Soap,2024-04-09 15:06:51,31,0.0
74194,7.99,Hydrolyzed Collagen Powder,2024-07-27 16:41:37,546,1.0
61771,4.49,Chicken Sausage Breakfast Burrito,2024-06-21 05:46:17,546,1.0
64656,4.99,Shea Butter & Coconut Oil Hair Serum,2024-03-30 15:21:15,546,1.0
64672,3.99,Organic Açai Bowl,2024-04-25 15:20:01,31,0.0
74781,4.99,BREAD CINNAMON RAISIN SLICED,2024-03-14 13:00:59,31,1.0
62525,3.99,Avocado Tzatziki Dip,2024-05-10 00:00:27,701,0.0
99283,0.99,Greek Nonfat Pumpkin Yogurt,2024-11-26 16:01:06,31,0.0
73609,2.99,All Butter Shortbread Sandwich Cookies with Raspberry Filling,2024-07-11 06:21:33,546,1.0
70440,2.49,Sour Jelly Beans,2024-05-28 00:00:32,701,1.0
65258,2.79,Organic Coconut Smoothie,2024-02-27 14:01:00,31,1.0
74967,8.99,Hardwood Smoked Pulled Chicken,2024-04-03 03:19:35,701,1.0
83495,2.49,Mango Black Tea,2024-05-28 00:01:00,31,1.0
74695,7.99,Petit Reserve Pinot Noir Monterey County 2020,2024-05-17 00:00:27,701,0.0
9299,0.99,"Italian 

Penne Rigate",2024-02-18 14:00:31,701,1.0
74628,5.99,Belgian Cookie Trio,2024-03-29 14:14:43,701,0.0
65312,1.99,Super Lemon Room Spritz,2024-07-21 18:08:29,546,1.0
93897,5.99,Haricots Verts,2024-06-16 03:55:07,701,0.0
51437,5.99,Crunchy Almond Butter No Salt,2024-02-21 14:00:25,701,1.0
59047,2.99,Refresh Citrus Body Wash,2024-03-03 14:01:33,546,1.0
68135,2.49,Pesto Rosso,2024-04-10 05:32:12,452,0.0
74211,3.99,Organic Roasted Red Pepper and Almond Pesto Sauce,2024-07-21 18:05:49,31,1.0
75721,2.99,Chicken Noodle Soup,2024-05-29 00:00:56,31,1.0
3029,0.99,Orzo Italian Pasta,2024-03-11 13:00:56,31,0.0
74576,1.99,Brussels Sprouts & Uncured Bacon Ravioli,2024-06-16 03:55:04,701,0.0
48085,2.49,Madras Lentils,2024-01-28 13:00:29,701,
60840,9.99,Brined Bone-In Half Turkey Breast Fully Cooked,2024-07-07 20:02:46,701,0.0
58114,2.99,Organic Coconut Aminos Seasoning Sauce,2024-08-15 04:53:57,31,1.0
74462,3.99,Buttermilk Ranch Dressing,2024-05-17 00:01:28,546,1.0
75001,4.99,Italian-Style Wedding Soup,2024-02-18 14:00:27,701,1.0
62093,19.99,Tequila Blanco,2024-06-01 13:00:35,452,0.0
44919,4.99,Italian Style Meatballs,2024-03-09 14:00:31,701,1.0
70883,2.69,Spicy Jollof Seasoned Rice Mix,2024-06-15 13:51:17,546,0.0
68636,3.49,Pumpkin Spiced Teeny Tiny Pretzels,2024-05-22 00:01:52,452,0.0
70907,2.99,Organic Dried & Pitted Deglet Noor Dates,2024-06-07 15:09:04,546,0.0
55571,4.49,Chicken Spring Rolls,2024-01-24 13:00:25,701,
64598,1.19,Icelandic Style Skyr Lowfat Cherry Yogurt,2024-01-21 22:53:44,701,
93617,8.99,Pesto Chicken Breast,2024-05-30 00:00:31,546,0.0
93897,5.99,Haricots Verts,2024-03-24 01:14:30,701,0.0
53425,3.99,Ricotta & Lemon Zest Ravioli,2024-03-11 13:02:05,452,0.0
61176,2.79,Winter Wake Up Tea,2024-05-16 03:43:08,452,0.0
78573,3.99,Green Tea and Yuzu Spread,2024-07-07 16:38:45,701,1.0
99095,0.99,Russet Potatoes,2024-03-13 13:01:33,546,1.0
99438,2.49,Gourmet Jelly Beans,2024-08-23 04:59:02,546,1.0
71089,3.49,Graham Cracker Squares,2024-04-11 15:10:50,31,0.0
63482,7.99,Cold Brew Coffee Bags,2024-05-13 03:02:32,452,1.0
74764,9.99,Reserve Chardonnay Santa Lucia Highlands 2020 Lot #231,2024-05-26 00:01:31,546,0.0
55352,7.99,Body Butter Trio,2024-04-21 20:45:09,31,0.0
71648,2.99,Organic Pineapple Chunks,2024-04-08 13:32:33,452,0.0
56942,4.99,Sliced New Zealand Organic Cheddar,2024-05-30 00:00:55,701,1.0
69009,4.99,Vegan Gingerbread Loaf,2024-02-19 14:00:24,701,0.0
61046,1.99,All Natural Bone-In Skin-On Chicken Thighs,2024-03-08 14:00:34,701,1.0
73692,5.49,Watermelon & Peach Macarons,2024-05-06 00:00:26,701,0.0
78756,3.29,Spicy Tempura Seaweed Snack,2024-10-12 19:22:13,452,0.0
76407,10.99,Waterless Amaryllis,2024-04-18 16:41:12,452,0.0
61644,14.99,L'Eclat Blanc de Blancs,2024-01-31 17:27:38,701,
61552,0.99,Sparkling Green Apple Mineral Water,2024-07-07 20:02:52,701,0.0
57633,4.79,Mini Quiche Duo,2024-06-15 13:46:11,701,0.0
72135,3.99,Okie Dokie Oat Non-Dairy Frozen Dessert,2024-04-25 04:36:41,452,0.0
67607,3.99,All Natural Heirloom Whole Chicken,2024-04-21 07:03:37,701,0.0
21509,1.99,Organic Hearty Vegetable Broth,2024-03-03 14:00:55,31,1.0
68859,5.99,Gluten Free Pumpkin Bread,2024-02-19 14:01:57,452,0.0
75473,4.49,"Chicken, Lentil & Caramelized Onion Pilaf",2024-07-21 18:05:22,31,0.0
69556,3.29,Fruity Chewy Candy,2024-02-05 13:00:32,701,
66375,2.99,Unsweetened Non-Dairy Hemp Beverage,2024-02-06 20:36:04,701,
74143,2.99,Sea Salt Brownie Bites,2024-05-23 00:00:28,701,1.0
72658,10.99,Ratified & Repealed California Red Wine,2024-04-03 03:21:25,546,0.0
66033,7.49,Advent Calendar for Cats,2024-05-05 00:00:28,701,0.0
173086,3.49,Winter Sangria Sparkling Water,2024-06-15 13:52:18,452,0.0
60564,2.69,Organic Elote Corn Chip Dippers,2024-05-04 17:19:26,546,1.0
55283,4.99,Murasaki Sweet Potatoes,2024-06-30 18:38:52,31,1.0
63475,2.49,Everything Ciabatta Rolls,2024-03-29 14:15:58,452,1.0
63610,19.99,Espada Pequeña Mezcal,2024-03-26 17:07:01,452,0.0
75600,4.99,Calabrian Chili Spicy Pasta Sauce,2024-03-21 13:10:22,701,1.0
55238,1.69,Organic Coconut Milk,2024-03-12 13:00:25,701,1.0
73711,3.49,Almond Chipotle Dip,2024-05-26 00:00:26,701,1.0
74251,2.99,Gluten Free Battered Plant-Based Fish Fillets,2024-04-01 15:33:13,31,1.0
63486,2.99,Organic Kansas City Style BBQ Sauce,2024-05-24 00:00:37,701,1.0
98265,5.49,4 Almond Croissants,2024-02-27 14:01:26,546,0.0
66998,4.49,Reusable Lavender Dryer Bags,2024-11-02 19:32:46,452,1.0
76968,4.99,Roasted Hatch Chile & Jalapeño Cheese Dip,2024-05-05 00:00:25,701,0.0
71648,2.99,Organic Pineapple Chunks,2024-04-29 13:50:53,701,0.0
78499,2.99,Apricot Cardamom Spread,2024-07-27 16:43:18,452,1.0
77338,3.99,Savory Squares,2024-05-16 03:43:02,452,1.0
57099,5.49,Mango Jicama Slaw,2024-03-22 17:16:10,31,0.0
69333,4.79,Fried Olive Bites,2024-11-02 19:41:57,546,1.0
158268,4.99,Boatswain Double I.P.A.,2024-06-27 03:48:45,452,0.0
74665,6.99,Caramel Apple Dipping Kit,2024-03-28 15:20:24,452,0.0
69471,5.99,Creamed Greens,2024-04-25 04:35:24,701,0.0
77328,0.01,Cinnamon Swizzle Sticks,2024-03-15 13:00:25,701,0.0
72757,3.99,Vegan Creamy Dill Dressing,2024-04-02 14:57:53,452,1.0
57879,3.49,Organic Tomato & Roasted Red Pepper Soup,2024-04-15 00:00:31,701,1.0
57632,4.99,Fully Cooked Uncured Bavarian Bratwurst,2024-03-30 15:20:23,701,1.0
67008,4.49,Cheese Filled Fiocchetti with Pink Sauce,2024-04-01 15:32:51,701,1.0
76472,3.49,Roasted Red Pepper Hummus,2024-03-25 16:01:29,31,1.0
99085,3.49,Chicken Cilantro Mini Wontons,2024-05-01 13:31:24,31,1.0
90959,4.99,Dark Chocolate Stars,2024-04-03 03:20:25,31,0.0
75159,3.99,Organic Creamy Mushroom Soup,2024-02-21 14:00:56,31,0.0
72601,12.99,Grand Reserve Pinot Noir Sta. Rita Hills 2020,2024-02-28 14:01:01,31,0.0
93858,4.99,Cut Butternut Squash,2024-03-04 14:02:07,452,0.0
70148,3.99,Ultra-Filtered Reduced Fat Milk,2024-06-28 03:39:38,546,0.0
75255,2.99,Sri Lankan Organic Mango Chutney,2024-10-03 06:18:16,31,1.0
61152,11.99,Balsamic Rosemary Beef Steak Tips,2024-06-29 03:56:35,31,1.0
74903,3.99,Sweet Cannoli Dip,2024-02-29 14:02:00,452,1.0
60667,6.99,Shawarma Chicken Thighs,2024-05-11 00:00:23,701,1.0
74758,4.99,Organic Darjeeling White Tea,2024-07-13 13:38:12,701,0.0
62955,3.69,Outside-In Stuffed Gnocchi,2024-05-07 00:01:26,546,1.0
58940,5.99,Salame di Parma Mild Salami,2024-07-04 19:00:19,701,1.0
71835,5.99,Truffle Piccante Spicy Pasta Sauce,2024-06-30 18:38:42,31,0.0
71874,2.99,Focaccia Bread Mix,2024-03-26 17:06:35,546,0.0
99285,1.99,"Solid White Albacore Tuna, Salt Added",2024-04-21 20:46:01,452,1.0
75420,2.99,Chicken Breakfast Sausage Patties,2024-06-14 08:59:54,701,0.0
57437,4.99,Just a Handful of Rainbow's End Trail Mix,2024-03-18 13:01:07,31,1.0
61046,1.99,All Natural Bone-In Skin-On Chicken Thighs,2024-03-18 13:00:34,701,1.0
77345,4.49,Vanilla Cookie Thins,2024-06-12 14:56:06,546,1.0
69861,3.49,Tangerine Cream Bars,2024-02-10 13:00:31,701,
66402,4.99,Organic Vermont Maple Syrup,2024-05-02 14:58:34,701,1.0
62771,5.99,Maison Barboulot Cabernet Syrah,2024-06-15 13:48:59,31,1.0
69585,2.99,Non-Dairy Chocolate Oat Beverage,2024-03-25 16:01:29,31,1.0
75752,3.99,Organic Seedy Crackers,2024-04-05 16:28:58,31,1.0
